0.119959261|0.299485861|0.374929577|0.144282828|0.192080939|0.734920635|0.399118166|0.448296943|0.130914351
0.124156987|0.490745501|0.884225352|0.26|0.20297277|0.188888889|0.155026455|0.114323144|0.106436561
0.163614912|0.249100257|0.746760563|0.317858586|0.318785911|0.696825397|0.452733686|0.518864629|0.282663916
0.172013853|0.198714653|0.586760563|0.442626263|0.38063952|0.557142857|0.221340388|0.274672489|0.178937528
0.245043116|0.383804627|0.893239437|0.213454545|0.403772171|0.43015873|0.284832451|0.307860262|0.284526707
0.100019192|0.518508997|0.9|0.148161616|0.102648014|0.506349206|0.331393298|0.326724891|0.100872365
0.1147217|0.246015424|0.866197183|0.242868687|0.199425431|0.722222222|0.622045855|0.694934498|0.194951164
0.139648096|0.5|0.884225352|0.302666667|0.24169373|0.328571429|0.252380952|0.244279476|0.157498711
0.115248597|0.459897172|0.861690141|0.304606061|0.227704222|0.392063492|0.342680776|0.328122271|0.108792953
0.128112201|0.433161954|0.870704225|0.238666667|0.201124157|0.366666667|0.205820106|0.157991266|0.124369802
0.116270985|0.869151671|0.866197183|0.261616162|0.191231576|0.265079365|0.23686067|0.209694323|0.10264248
0.295921786|0.527763496|0.886478873|0.297818182|0.502048464|0.277777778|0.215696649|0.198864629|0.211732803
0.110195972|0.323136247|0.9|0.117454545|0.168848364|0.404761905|0.252380952|0.26139738|0.119816985
0.104396621|0.655269923|0.598028169|0.175959596|0.14486635|0.379365079|0.361022928|0.357117904|0.103075237
0.232142873|0.295372751|0.735492958|0.264525253|0.625755683|0.366666667|0.318694885|0.311353712|0.287877958
0.404317673|0.396143959|0.76028169|0.290383838|0.600324756|0.696825397|0.246737213|0.322183406|0.280334118
0.116878138|0.34781491|0.868450704|0.33240404|0.194728953|0.595238095|0.296119929|0.357816594|0.130094771
0.115100298|0.204884319|0.893239437|0.179191919|0.203572321|0.56984127|0.311640212|0.271877729|0.164368029
0.100469322|0.227506427|0.9|0.259353535|0.107644267|0.163492063|0.211463845|0.128995633|0.101421572
0.135598669|0.695372751|0.834647887|0.205050505|0.245690732|0.303174603|0.305996473|0.25790393|0.112737735
0.101231752|0.23059126|0.9|0.124242424|0.11758681|0.658730159|0.773015873|0.772489083|0.111030075
0.163553848|0.525706941|0.881971831|0.384121212|0.361603797|0.29047619|0.238271605|0.211441048|0.135639224
0.109747587|0.329305913|0.897746479|0.232525253|0.18418686|0.455555556|0.311640212|0.311703057|0.124815454
0.103785979|0.586375321|0.749014085|0.279717172|0.147764177|0.265079365|0.226984127|0.221572052|0.102594127
0.11334165|0.417737789|0.9|0.251272727|0.214064452|0.214285714|0.188888889|0.121310044|0.105189865
0.254139933|0.503084833|0.877464789|0.436484848|0.539470397|0.265079365|0.228395062|0.189082969|0.136267407
0.123319536|0.462982005|0.890985915|0.202141414|0.264926305|0.43015873|0.386419753|0.402183406|0.139161724
0.104527472|0.296401028|0.897746479|0.237050505|0.135223582|0.163492063|0.155026455|0.110480349|0.105332506
0.117220097|0.313881748|0.897746479|0.392525253|0.224856358|0.595238095|0.243915344|0.348733624|0.151232193
0.169780649|0.321079692|0.776056338|0.266787879|0.294454159|0.773015873|0.301763668|0.404978166|0.18155019
0.20581549|0.43933162|0.866197183|0.193737374|0.474169373|0.404761905|0.339858907|0.34139738|0.236451551
0.215603205|0.335475578|0.890985915|0.252888889|0.46362728|0.442857143|0.305996473|0.319039301|0.28527416
0.275744438|0.363239075|0.735492958|0.275191919|0.443142643|0.722222222|0.259435626|0.364803493|0.217141061
0.111159042|0.42596401|0.884225352|0.292|0.192280789|0.722222222|0.45696649|0.463668122|0.143199987
0.103234657|0.732390746|0.9|0.140727273|0.139270547|0.303174603|0.298941799|0.25860262|0.100212752
0.107495191|0.285089974|0.762535211|0.381535354|0.18833375|0.480952381|0.243915344|0.249868996|0.11278367
0.104457685|0.295372751|0.9|0.151717172|0.138321259|0.658730159|0.764550265|0.722882096|0.140505125
0.136736207|0.426992288|0.845915493|0.331434343|0.256732451|0.722222222|0.507760141|0.508034934|0.219593353
0.145602725|0.285089974|0.868450704|0.276161616|0.303647265|0.56984127|0.277777778|0.346637555|0.231480079
0.126826364|0.431105398|0.893239437|0.318828283|0.275518361|0.341269841|0.211463845|0.175458515|0.132360905
0.219626462|0.479434447|0.78056338|0.190505051|0.38083937|0.341269841|0.273544974|0.294235808|0.194557894
0.110225632|0.48251928|0.852676056|0.288444444|0.175843118|0.188888889|0.224162257|0.144716157|0.105777754
0.107060763|0.548329049|0.893239437|0.130383838|0.162503123|0.226984127|0.211463845|0.154847162|0.10755754
0.128888588|0.23470437|0.87971831|0.239636364|0.282363228|0.671428571|0.296119929|0.356419214|0.181099703
0.10578016|0.498971722|0.712957746|0.235111111|0.164051961|0.493650794|0.283421517|0.273624454|0.107559957
0.140872869|0.450642674|0.832394366|0.338545455|0.319785161|0.138095238|0.136684303|0.10279476|0.109569016
0.121869698|0.311825193|0.890985915|0.411919192|0.178591057|0.176190476|0.121164021|0.106637555|0.109878473
0.561290984|0.396143959|0.80084507|0.262585859|0.823357482|0.646031746|0.260846561|0.300873362|0.439137145
0.125866784|0.324164524|0.852676056|0.25030303|0.270472146|0.455555556|0.260846561|0.261048035|0.140004674
0.111377128|0.319023136|0.9|0.188565657|0.205820635|0.684126984|0.464021164|0.42628821|0.16728209
0.10739051|0.275835476|0.327605634|0.183393939|0.154259306|0.722222222|0.9|0.82349345|0.11604023
0.430205394|0.383804627|0.825633803|0.316565657|0.877317012|0.455555556|0.342680776|0.334759825|0.41254716
0.172015598|0.698457584|0.827887324|0.322383838|0.363252561|0.29047619|0.289065256|0.243231441|0.11753433
0.118085464|0.403341902|0.886478873|0.209252525|0.22470647|0.328571429|0.315873016|0.268384279|0.146523435
0.113249181|0.787917738|0.834647887|0.358262626|0.260729453|0.23968254|0.193121693|0.162183406|0.102688012
0.150055176|0.410539846|0.890985915|0.216363636|0.287509368|0.315873016|0.310229277|0.25231441|0.184395348
0.158230796|0.416709512|0.706197183|0.341777778|0.279365476|0.607936508|0.339858907|0.449344978|0.25709013
0.182427912|0.246015424|0.498873239|0.318181818|0.372995254|0.747619048|0.314462081|0.388209607|0.213215226
0.117448652|0.38277635|0.789577465|0.291676768|0.177441919|0.493650794|0.476719577|0.34558952|0.152263321
0.221400812|0.370437018|0.868450704|0.214747475|0.403022733|0.684126984|0.294708995|0.33510917|0.342078203
0.167364252|0.392030848|0.861690141|0.450707071|0.289357982|0.214285714|0.173368607|0.133886463|0.117453743
0.105012496|0.479434447|0.884225352|0.29620202|0.146515114|0.265079365|0.222751323|0.213886463|0.11076897
0.120938033|0.361182519|0.897746479|0.242868687|0.234798901|0.442857143|0.294708995|0.323930131|0.151046435
0.116389624|0.212082262|0.9|0.186949495|0.181438921|0.531746032|0.226984127|0.251965066|0.151441719
0.199976011|0.360154242|0.832394366|0.285858586|0.39802648|0.480952381|0.34691358|0.343842795|0.254206692
0.114690296|0.760154242|0.9|0.318828283|0.180189858|0.226984127|0.18324515|0.170218341|0.102799626
0.190013827|0.396143959|0.884225352|0.292646465|0.469273045|0.506349206|0.355379189|0.391353712|0.209358278
0.112685646|0.866066838|0.888732394|0.222828283|0.19722708|0.252380952|0.2664903|0.214235808|0.100944491
0.125444569|0.724164524|0.733239437|0.52440404|0.297102173|0.150793651|0.15643739|0.143668122|0.102850396
0.100853154|0.306683805|0.881971831|0.102585859|0.112390707|0.874603175|0.737742504|0.797641921|0.104922313
0.106165737|0.207969152|0.9|0.197939394|0.171396453|0.379365079|0.243915344|0.284104803|0.12115676
0.143020583|0.551413882|0.868450704|0.739353535|0.262228329|0.214285714|0.197354497|0.127598253|0.108307009
0.210465091|0.416709512|0.881971831|0.309777778|0.475118661|0.404761905|0.279188713|0.193973799|0.166688966
0.163180484|0.445501285|0.764788732|0.245454545|0.353509868|0.468253968|0.315873016|0.284454148|0.168938979
0.109777247|0.467095116|0.758028169|0.128444444|0.19387959|0.265079365|0.277777778|0.289694323|0.110404713
0.122120933|0.528791774|0.9|0.726747475|0.195928054|0.125396825|0.152204586|0.1|0.104040681
0.127320111|0.329305913|0.881971831|0.494666667|0.221358981|0.607936508|0.215696649|0.353973799|0.153149378
0.103098571|0.349871465|0.87971831|0.322383838|0.151461404|0.531746032|0.414638448|0.421048035|0.108568516
0.354361945|0.817737789|0.866197183|0.316888889|0.564851361|0.252380952|0.215696649|0.1869869|0.137326736
0.247613045|0.262467866|0.776056338|0.262585859|0.516637522|0.506349206|0.303174603|0.297030568|0.402650538
0.104557132|0.549357326|0.890985915|0.166909091|0.141968524|0.265079365|0.262257496|0.257554585|0.108160338
0.131728945|0.371465296|0.848169014|0.370545455|0.233949538|0.557142857|0.195943563|0.304366812|0.14232319
0.137484679|0.467095116|0.897746479|0.25579798|0.282663003|0.404761905|0.355379189|0.401135371|0.149339582
0.118088953|0.260411311|0.76028169|0.226060606|0.160404696|0.9|0.5670194|0.763056769|0.25987525
0.117666738|0.360154242|0.9|0.170464646|0.200824382|0.620634921|0.2664903|0.254759825|0.125407775
0.154427371|0.331362468|0.870704225|0.357939394|0.320534599|0.557142857|0.207231041|0.308908297|0.186048611
0.268066054|0.304627249|0.845915493|0.417090909|0.469622783|0.544444444|0.18324515|0.25720524|0.195510847
0.118832191|0.262467866|0.688169014|0.399959596|0.196127904|0.188888889|0.188888889|0.138427948|0.110643657
0.13796098|0.348843188|0.888732394|0.248686869|0.267074694|0.722222222|0.521869489|0.488471616|0.315018358
0.123902262|0.288174807|0.530422535|0.198262626|0.23834624|0.773015873|0.507760141|0.767947598|0.165144091
0.166483183|0.299485861|0.805352113|0.366989899|0.329278041|0.265079365|0.238271605|0.18628821|0.161235575
0.10817911|0.558611825|0.848169014|0.17789899|0.167149638|0.379365079|0.282010582|0.280960699|0.103420153
0.169140347|0.270694087|0.478591549|0.220888889|0.333874594|0.76031746|0.526102293|0.644628821|0.348933015
0.113952291|0.530848329|0.877464789|0.198585859|0.224256807|0.341269841|0.256613757|0.243231441|0.106719828
